UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,BIOMASA_TN_HA,CARBONO_TN_HA,BIOMASA_KG_HA,CARBONO_KG_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,DURACION_RELEVAMIENTO_SEGUNDOS,JEFE_BRIGADA,NO_PERSONAS_BRIGADA,INSTRUMENTAL_DIAMETROS,INSTRUMENTAL_ALTURAS,DATOS_REFERENCIA,OBSERVACIONES_UM,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,MATERIAL_CAIDO_TRANSECTA_NORTE_FINO,MATERIAL_CAIDO_TRANSECTA_NORTE_MEDIANO,MATERIAL_CAIDO_TRANSECTA_SUR_FINO,MATERIAL_CAIDO_TRANSECTA_SUR_MEDIANO,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE,CUENCA_FORESTAL
10051071,PCH,Chaco Serrano,10,9.771929825,7.7845155,12.08613569,81.32401733,85.45338671,41.01762562,85453.38671,41017.62562,57,1038.8,100,83.09859155,100,60.56338028,100,NA,NA,0,0,18,3600,-65581433,-28163059,-6558144444,-2816308333,981,pendiente_suave,E,I,2019,1,6420,David Alvarez,2,forcipula,hipsometro,desde sunanpa (catamarca) por ruta prov. nº27 rumbo al dique antes del paso del rio tomar camino a la derecha y seguir el camino hasta el finca citricola. desde ahi seguir a pie hasta estar a 500m del punto -  derecho por el arroyo. luego subir la cuesta.,en algunos tramos hay perdida de senal de satelite,montanoso,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,97,25,108,19,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TF,NA,SI,#N/A
10051072,STB,Bosque montano,10,14.8625,2.221,4.920291728,29.0970975,32.43195656,15.56733915,32431.95656,15567.33915,8,80,59.15492958,61.97183099,81.69014085,74.64788732,73.23943662,NA,NA,0,0,16,3200,-65583603,-28253202,-6558361111,-2825322222,1237,pendiente_suave,NE,II,2019,2,15000,David Alvarez,2,forcipula,hipsometro,"desde alijilan (catamarca) tomar ruta provincial s/n que va al dique ""la canada"". en la primera bifurcacion doblar a la izq. -  pasar el rio y seguir la ruta por 10km. en la ref. doblar a la izquierda cruzando el arroyo el camino queda a 300m del punto.",vegetacion de arbustales entreverados con pasturas naturales. el perfil arboreo es de porte bajo. brigada determino region forestal pch pero equipo analisis de datos lo define como yun.,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,77,15,60,21,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,Bosque montano,SI,#N/A
10051073,PCH,Chaco Serrano,10,6.473469388,7.90287908,15.00690249,79.00628408,74.42276429,35.72292686,74422.76429,35722.92686,49,929.5,76.05633803,19.71830986,76.05633803,92.95774648,90.14084507,NA,NA,0,0,27,5400,-65585782,-28343342,-6558577778,-2834333333,1028,pendiente_fuerte,S,I,2018,11,20700,Emilio Montefinale,3,forcipula,vara,desde la merced por ruta nac.nº38 -  pasando por palo larado -  por la cuenca del rio hasta puesto. 2.5km a pie hacia el e.,ladera con mucha pendiente -  bastante inaccesible. campos destinados a coto de caza. con ganado. #se agrego una composicion panoramica de cuatro fotos en lugar de la panoramica.,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,corzuela,TRUE,TRUE,FALSE,FALSE,24,11,36,2,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10052072,PCH,Chaco Serrano,10,7.798484848,10.17992945,18.1965557,132.7853383,81.45784876,39.0997674,81457.84876,39099.7674,66,1099.5,85.91549296,40.84507042,94.36619718,49.29577465,100,53.4,35.425,4,40,14,2800,-65481797,-28255089,-6548177778,-2825508333,1171,pendiente_suave,NA,I,2019,1,9000,David Alvarez,2,forcipula,hipsometro,"desde alijilan tomar antiguo camino a el alto. pasando la casa del sauce en la tranquera de madera ingresar al campo ""los cocos"". desde el puesto tomar el camino que va al so. -  primero pasando el arroyo pequeno -  luego el rio y desde ahi seguir a pie el mismo camino.",hay un antiguo camino de extraccion de madera.,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,91,22,109,19,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10052075,PCH,Chaco Serrano,10,8.865909091,8.472740655,21.78559967,166.74783,146.4930664,70.31667185,146493.0664,70316.67185,44,791.6,61.97183099,54.92957746,87.32394366,22.53521127,74.64788732,NA,NA,0,0,20,4000,-65488108,-28525529,-6548813889,-285255,1168,pendiente_moderada,SO,I,2018,11,12000,Lisandro Heit,3,cinta y forcipula,clinometro,de tintinigasta tomar ruta n°6 hasta alta muralla al o. por ruta n°154 hasta los pedraza (del cementerio al fondo). contactar con propietario carmelo medina 0383-510556.,paisaje de monte alto -  suelo rocoso -  quebrados. transicion clara segun exposicion. #composicion panoramica de 4 fotos en lugar de panoramica.,serrano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,16,4,36,9,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10052076,PCH,Chaco Serrano,10,5.609756098,5.975033261,10.80366492,78.87190394,32.73319036,15.71193137,32733.19036,15711.93137,40,722.3,40.84507042,21.12676056,52.11267606,18.30985915,100,18.66666667,8.666666667,3,30,3,600,-6549023,-28615673,-6549022222,-2861566667,952,pendiente_moderada,N,II,2018,10,13800,Emilio Montefinale,3,forcipula,clinometro,acceso desde afalto de anquincila alrededor de 25km de tierra a bella vista -  parcela muy proxima a camino (30m).,bosque proximo a bella vista -  con porciones de pastoreo en parcela. transicion clara pq.chaqueno/yunga. #se eliminan reg. nº27 y reg. nº33 de individuos lenosos -  por menor altura.,colinado,ausencia,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,10,1,1,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TF,NA,SI,#N/A
10052078,PCH,Chaco Serrano,10,6.275,2.587337491,6.15413198,40.63086635,22.89442189,10.98932251,22894.42189,10989.32251,12,207.9,42.25352113,0,42.25352113,61.97183099,88.73239437,NA,NA,0,0,14,2800,-65494506,-28795956,-654945,-2879595,906,sin_pendiente,NA,II,2018,10,11700,Emilio Montefinale,4,forcipula,vara,por ruta prov. nº2 a ancasti -  luego 1.5km por camino de tierra hacia la um (n).,parcela sobre camino vehicular (loma) -  compartiendo bosque. oscilacion de brujula (?) error +- 5º (dia de tormenta).,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,porcino,TRUE,TRUE,FALSE,FALSE,63,3,50,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10052079,PCH,Chaco Serrano,10,7.369230769,3.686726636,5.707672394,32.60891629,27.32054855,13.1138633,27320.54855,13113.8633,26,406.5,64.78873239,0,64.78873239,30.98591549,100,NA,NA,0,0,5,1000,-65496658,-28886096,-6549666667,-2888608333,861,pendiente_moderada,SO,II,2018,12,8100,Lisandro Heit,3,forcipula,vara,desde ancasti -  ruta a rio los molinos -  8km aproximadamente -  luego 850m a pie al so.,la parcela cae sobre un filo con poca cobertura arborea -  que se hace alta hacia las quebradas. se ven restos de arboles grandes.,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,16,6,6,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10052080,PCH,Chaco Serrano,10,9.893939394,5.290934262,9.623087855,72.49411364,82.76024988,39.72491994,82760.24988,39724.91994,32,583.7,74.92957746,71.83098592,92.95774648,69.01408451,100,NA,NA,0,0,27,5400,-6549882,-28976235,-6549883333,-2897619444,815,pendiente_fuerte,NE,I,2019,1,8280,David Alvarez,2,forcipula,hipsometro,"desde icano (catamarca) tomar ruta provincial nº7 -  enseguida tomar el desvio al oeste -  rumbo a ""piedra parada"". antes de llegar al poblado desviar al n. por el camino rumbo al rio yerba buena. de alli seguir el rio al e. hasta un arroyo seco -  subir por el arroyo hasta el otro gran rio.",arboles caidos en la parcela -  varios claros abiertos -  suelo muy rocoso. parcela junto a una vertiente.,montanoso,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,133,21,116,29,Bromelia sp.,Bromelia sp.,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053068,PCH,Chaco Árido,10,12.5,2.323325331,8.080767867,59.8416683,25.37302058,12.17904988,25373.02058,12179.04988,7,99.3,9.85915493,14.08450704,14.08450704,16.90140845,100,NA,NA,0,0,21,4200,-65372041,-27896269,-6537202778,-2789627778,367,sin_pendiente,NA,I,2018,11,6900,Emilio Montefinale,3,forcipula,vara,desde los altos por ruta nº27 -  hasta un ceserio al lado del rio.,sobre el lecho de un rio inundado con 1m de sedimento -  regenerado intensamente con alisos del rio y sauces criollos de grandes dimensiones. # las chapitas se instalaron a 30cm -  por ser suelo aluvional. #se acrego composicion de cuatro fotos en lugar de panoramica.,depresion,ausencia,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,22,7,14,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
10053072,PCH,Chaco Serrano,10,10.29428571,7.552080371,16.33122085,110.8974185,97.76883963,46.92904302,97768.83963,46929.04302,35,408.6,45.07042254,60.56338028,74.64788732,54.92957746,100,NA,NA,0,0,4,800,-65379982,-28256901,-6537997222,-2825688889,835,sin_pendiente,NA,I,2018,11,11640,Lisandro Heit,3,forcipula,clinometro,desde los altos hasta la represa la junta -  pedir permiso en el puesto -  vadear rios -  tomar picada rio arriba.,parcela proxima a rio. plano con suave pendiente al rio.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,28,15,47,5,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053073,PCH,Chaco Serrano,10,12.06296296,5.944357595,13.59780378,77.95961302,102.0173404,48.96832337,102017.3404,48968.32337,26,347.9,0,76.05633803,76.05633803,36.61971831,91.54929577,NA,NA,0,0,1,200,-6538199,-28347056,-65382,-2834705556,1020,sin_pendiente,NA,II,2018,11,12600,Lisandro Heit,3,forcipula,clinometro,desde los altos por ruta prov. nº42 -  2km antes de guayampa -  a mano izquierda 400m.,curso de arroyo con barranca pronunciada hacia el oeste y mas suave hacia el este.,serrano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,14,4,18,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053074,PCH,Chaco Serrano,10,9.285714286,7.16222397,15.19442793,110.6196767,102.0306622,48.97471785,102030.6622,48974.71785,35,467.2,25.35211268,100,100,39.43661972,73.23943662,NA,NA,0,0,9,1800,-65384007,-28437209,-65384,-2843719444,962,pendiente_suave,SO,II,2018,10,12660,Emilio Montefinale,3,forcipula,clinometro,ruta nº6 desde frias a oyola -  continua apoximadamente 2km desde vado. luego 1.2km al e desde camino.,bosque montano -  transicion pq. chaqueno/yunga. secundario con algun ejemplar remanente anoso. #se elimino registro nº20 -  individuos lenosos -  por meor altura.,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,22,6,14,4,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053075,PCH,Chaco Serrano,10,8.610810811,6.496133851,12.85754866,91.56275477,79.08787838,37.96218162,79087.87838,37962.18162,37,633.7,56.33802817,45.07042254,85.91549296,70.42253521,98.5915493,NA,NA,0,0,16,3200,-65386034,-28527361,-6538605556,-2852736111,782,pendiente_suave,N,I,2018,10,10800,Emilio Montefinale,3,forcipula,clinometro,camino ruta nº6 a bilsiman hasta las trancas. roberto orquera (tel.03834999208). luego a pie 4.5km recto o mayor distancia por picadas existentes -  mas comodas.,bosque montanoso con cebiles -  quebrachos colorados. ganado bovino a cargo del sr. orquera. parcela en cumbre con esposicion partida. #se elimino el registro nº7 de individuos lenosos por menor altura.,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,56,10,24,3,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053076,PCH,Chaco Serrano,10,6.74,3.722615021,8.766582413,65.23875541,47.70911691,22.90037612,47709.11691,22900.37612,20,287.9,71.83098592,0,71.83098592,11.26760563,90.14084507,NA,NA,0,0,13,2600,-6538807,-28617512,-6538806667,-2861751667,663,pendiente_fuerte,E,II,2018,10,12000,Emilio Montefinale,3,forcipula,clinometro,por ruta prov. nº11 de frias a ancasti por tierra. pasar la virgen del valle 4.4km. buen acceso 440m del camino um.,"centro parcela sobre quebradita de 5m de ancho -  el resto casi llano rocoso. cuadrante 3 y 4 con cobertura ""achaparrada"" no califico por dap. referente r.18 menor a 10 dap -  unico en cuadrante.",montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,300,5,22,0,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053077,PCH,Chaco Serrano,10,8.05,6.057812158,16.11335894,79.37494469,54.72047296,26.26582702,54720.47296,26265.82702,34,545.1,28.16901408,57.74647887,76.05633803,60.56338028,100,NA,NA,0,0,15,3000,-65390116,-28707661,-6539011111,-2870766667,610,sin_pendiente,NA,II,2018,12,12000,Lisandro Heit,3,forcipula,clinometro,desde anquincila por ruta nº15 hasta la candelaria -  2km mas -  caminanado 800mts. (daniel robin 03834518809 - pastos tejeda 038544422302),monte abierto entre garabatos. alta densidad de renovales.,serrano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,26,7,22,6,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053080,PCH,Chaco Árido,10,6.5,3.223424499,25.40847599,157.4298648,34.20683398,16.41928031,34206.83398,16419.28031,8,138.6,8.450704225,9.85915493,18.30985915,14.08450704,33.8028169,NA,NA,0,0,6,1200,-65396308,-28978101,-6539630556,-2897811111,511,pendiente_suave,SE,I,2018,12,5700,Lisandro Heit,3,forcipula,vara,desde icano por rtua nº7 hasta primer vado (25km) a la derecha hasta san francisco -  hasta un puesto (esteban roberto castillo -  puesto el talar -  tel.3834403178) -  3km aproximadamente -  por rio caminando.,pequena pampa -  donde comienza una quebrada. rocoso -  casi descubierto de arboles -  con pasto.,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,2,0,7,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10053083,PCH,Chaco Árido,10,4.826315789,3.029379246,4.79031116,25.8484919,15.36694066,7.376131517,15366.94066,7376.131517,19,277.9,33.8028169,45.07042254,70.42253521,18.30985915,36.61971831,NA,NA,0,0,5,1000,-65402587,-29248529,-6540261111,-2924852778,405,sin_pendiente,NA,II,2018,9,9720,Emilio Montefinale,3,forcipula,vara,acceso desde el morero rodeando por camino dique/represa. acceso por camino ripio hasta 800m de um.,"zona montana pedregosa. parcela en ""loma"" aplanada. hugo yance (3832 415116).",colinado,ausencia,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,porcino,TRUE,TRUE,FALSE,FALSE,3,0,8,2,Araujia odorata,Araujia odorata,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
10053084,PCH,Chaco Árido,10,5.017391304,3.317484202,4.463068417,10.52101108,13.20985137,6.340728656,13209.85137,6340.728656,23,288.6,35.21126761,0,35.21126761,45.07042254,80.28169014,NA,NA,0,0,23,4600,-65404699,-29338669,-654047,-2933866667,309,sin_pendiente,NA,II,2018,10,10500,Emilio Montefinale,3,forcipula,clinometro,desde la dorada alrededor de 8km -  30km de recreo.,llano de monte secundario con alto transito animal. se observan restos de corte reciente para abrir camino -  no extraccion.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,venado,TRUE,TRUE,FALSE,FALSE,28,1,32,4,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
10053085,PCH,Chaco Árido,10,4.969230769,1.942015039,3.296793535,9.796030435,11.04705143,5.302584687,11047.05143,5302.584687,13,217.9,22.53521127,0,22.53521127,64.78873239,47.88732394,NA,NA,0,0,13,2600,-6540682,-29428808,-6540683333,-2942880556,277,sin_pendiente,NA,II,2018,10,6000,Emilio Montefinale,3,forcipula,vara,acceso el cerrillo (cantera de cal) hasta linea de alta tension.,campo ganadero -  con cobertura de liquenes. baja densidad de arboles adultos.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,15,0,17,0,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
10053086,PCH,Chaco Árido,10,5.225,2.349182598,4.941336158,12.2250208,15.04015391,7.219273876,15040.15391,7219.273876,12,207.9,5.633802817,0,5.633802817,81.69014085,30.98591549,21.55,20.6,4,40,8,1600,-65408951,-29518945,-6540894444,-2951894444,239,sin_pendiente,NA,II,2018,10,10740,Emilio Montefinale,3,forcipula,vara,camino a la guardi de desde recreo -  acceso a la horqueta.,llano con presencia de algarrobos anosos. indicadores de actividad carbonifera -  tocones y restos de carbon. monte poco denso con especies anosas -  importante presencia de breas -  algarrobos -  mistoles y chanares.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,39,2,26,3,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
10054068,PCH,Chaco Árido,10,6.639285714,7.315269906,10.71311511,29.75918687,41.291777,19.82005296,41291.777,19820.05296,56,853,100,0,100,29.57746479,59.15492958,NA,NA,0,0,15,3000,-65270556,-27897979,-6527066667,-27898,379,sin_pendiente,NA,III,2018,11,14100,Emilio Montefinale,3,forcipula,vara,desde alltos por ruta prov. nº27 hasta empalme con ruta prov. nº334 y luego al s. por caminos internos hasta una escuela rural.,monte limpio por lo bajo entre campos agricolas intensivos.,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,3,0,8,0,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10054070,PCH,Chaco Árido,10,5.555555556,4.127982699,7.889283396,21.6708159,28.5043569,13.68209131,28504.3569,13682.09131,27,504.4,60.56338028,0,60.56338028,59.15492958,38.02816901,NA,NA,0,0,24,4800,-65274339,-28078311,-6527433333,-2807830556,461,sin_pendiente,NA,III,2018,10,12300,Emilio Montefinale,3,forcipula,vara,desde banado obanta 3km por ruta prov. nº10 -  150m por calle de tierra -  a mano derecha 300m por monte explotado.,desmonte antiguo -  sin presencia de tocones. intensamente talado en sectores.,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,39,0,5,1,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI,#N/A
10054071,PCH,Chaco Serrano,10,5.008823529,4.198722566,7.076638514,31.72246735,28.90757075,13.87563396,28907.57075,13875.63396,34,808.8,60.56338028,29.57746479,78.87323944,81.69014085,100,20,6,1,10,38,7600,-65276244,-28168475,-6527622222,-2816847222,531,sin_pendiente,NA,III,2018,11,13500,Lisandro Heit,3,forcipula,vara,desde las canas -  por camino a ampolla -  7km aproximadamente ingresando hasta chacra de velia leguizamon (tel.0383495934),sin observaciones,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,corzuela,TRUE,TRUE,FALSE,FALSE,36,3,24,2,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10054073,PCH,Chaco Serrano,10,8.169565217,4.353573607,10.20230934,71.09202072,58.44607022,28.0541137,58446.07022,28054.1137,23,347.2,25.35211268,46.47887324,52.11267606,28.16901408,100,NA,NA,0,0,8,1600,-6528008,-28348798,-6528005556,-2834880556,728,pendiente_suave,SO,II,2018,11,9000,Lisandro Heit,3,forcipula,clinometro,desde los altos hacia dique collazasta -  hasta casa de los pedraza -  de ahi por sendero de su campo. fabricio pedraza tel.3854431068,la parcela esta sobre el filo con fendiente hacia ne y so -  sector limpio de vegetacion baja -  los alrededores tenian mas cobertura media/baja.,serrano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,32,3,6,3,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10054075,PCH,Chaco Serrano,10,7.852941176,3.096960121,6.00813887,45.54931636,32.76907053,15.72915386,32769.07053,15729.15386,17,199.3,32.3943662,29.57746479,61.97183099,50.70422535,91.54929577,NA,NA,0,0,19,3800,-65283951,-28529117,-6528395,-28529125,535,pendiente_suave,S,II,2018,10,10800,Emilio Montefinale,3,forcipula,clinometro,ruta nº6 a 16km de frias -  por camino bueno. luego bajada al rio huaico -  cruzar rio aproximadamente 4km. luego a pie 650m ne (puesto ramon atay).,parcela en quebrada -  relieve de baja pendiente -  atravesada por curso temporal de agua. #se elimino registro nº10 de individuos lenosos por menosr altura.,montanoso,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,27,5,12,4,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TF,NA,SI,#N/A
10054076,PCH,Chaco Serrano,10,5.085714286,1.075872883,1.647633793,2.910127197,6.021300293,2.890224141,6021.300293,2890.224141,7,99.3,35.21126761,16.90140845,30.98591549,97.46478873,73.23943662,NA,NA,0,0,15,3000,-652859,-28619274,-6528588889,-2861927778,417,sin_pendiente,NA,II,2018,10,10500,Emilio Montefinale,3,forcipula,vara,desde frias 10km al n acceso por dique albigasta (decal sa c/barrera) acceso a obra -  600m en auto y 350m a pie so.,monte bajo -  con sotobosque muy denso. pocos ejemplares arboreos (infectado de garrapatas).,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,14,2,1000,2,Clinopodium gilliesii,Clinopodium gilliesii,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
10054077,PCH,Chaco Árido,10,6.407692308,2.200986255,5.19243769,28.83342707,21.52236218,10.33073385,21522.36218,10330.73385,13,276.5,61.97183099,0,61.97183099,59.15492958,54.92957746,32,32.975,4,40,22,4400,-65287859,-2870943,-6528786111,-2870944444,412,sin_pendiente,NA,II,2018,10,8820,Emilio Montefinale,3,forcipula,clinometro,ruta prov. nº11 desde frias a icano. 10km desde el desvio -  luego 130m al se caminando.,campo colinado con alta carga animal -  antiguo incendio presencia de grandes tocones quemados. # se elimino el registro nº4 individuo lenoso por ser de < altura.,colinado,ausencia,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,44,5,13,3,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI,#N/A
